,tweet_id,timestamp,text,rating_numerator,rating_denominator,name,retweet_count,favorite_count,jpg_url,predicted_breed
1002,689280876073582592,2016-01-19 02:59:01 +0000,This is Herald. He wants you to know he could steal your girl at any moment. 10/10,10,10,Herald,803,2165,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,golden retriever
1004,689255633275777024,2016-01-19 01:18:43 +0000,This is Ferg. He swallowed a chainsaw. 1 like = 1 prayer 10/10 remain calm Ferg (vid by @calebturer),10,10,Ferg,1196,2778,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,cardigan
1010,688894073864884227,2016-01-18 01:22:00 +0000,This is Hamrick. He's covered in corn flakes. Silly pupper. Looks congested. 7/10 considerably petable,7,10,Hamrick,783,2418,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,cardigan
1014,688547210804498433,2016-01-17 02:23:42 +0000,This is Frönq. He got caught stealing a waffle. Damn it Frönq. 9/10,9,10,Fr,778,2826,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,pekinese
1016,688385280030670848,2016-01-16 15:40:14 +0000,This is Louis. He's takes top-notch selfies. 12/10 would snapchat with,12,10,Louis,4952,10072,https://pbs.twimg.com/media/CUN4Or5UAAAa5K4.jpg,beagle
1017,688211956440801280,2016-01-16 04:11:31 +0000,This is Derby. He's a superstar. 13/10 (vid by @NBohlmann),13,10,Derby,932,2400,https://pbs.twimg.com/media/CU3mITUWIAAfyQS.jpg,english springer
1018,688179443353796608,2016-01-16 02:02:19 +0000,This is Lizzie. She's about to fist bump the large ridable maned pupper. She's very excited. 10/10 for both dogs,10,10,Lizzie,658,2288,https://pbs.twimg.com/media/CVMOlMiWwAA4Yxl.jpg,chow
1019,688064179421470721,2016-01-15 18:24:18 +0000,This is Kilo. He's a Pouncing Brioche. Really likes snow. 11/10,11,10,Kilo,402,1854,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,chihuahua
1021,687826841265172480,2016-01-15 02:41:12 +0000,This is Louis. He's a rollercoaster of emotions. Incalculably fluffy. 12/10 would pet firmly,12,10,Louis,1263,2949,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,west highland white terrier
1024,687732144991551489,2016-01-14 20:24:55 +0000,This is Ember. That's the q-tip she owes money to. 11/10 pay up pup. (vid by @leanda_h),11,10,Ember,734,1909,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,malamute
1027,687494652870668288,2016-01-14 04:41:12 +0000,This is Marq. He stole this car. 7/10 wtf Marq?,7,10,Marq,645,2077,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,chow
1028,687476254459715584,2016-01-14 03:28:06 +0000,This is Curtis. He's a fluffball. 11/10 would snug this pupper,11,10,Curtis,606,2148,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,golden retriever
1029,687460506001633280,2016-01-14 02:25:31 +0000,This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10,10,10,Kramer,604,2203,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,golden retriever
1033,687109925361856513,2016-01-13 03:12:26 +0000,This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable,11,10,Baxter,2760,6286,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,cocker spaniel
1035,686947101016735744,2016-01-12 16:25:26 +0000,This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly,11,10,Jackson,3529,9306,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,staffordshire bullterrier
1039,686618349602762752,2016-01-11 18:39:05 +0000,This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing,11,10,Olivia,1520,3988,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,golden retriever
1045,686050296934563840,2016-01-10 05:01:51 +0000,This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of,11,10,Fl,828,2388,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,miniature pinscher
1048,686003207160610816,2016-01-10 01:54:44 +0000,This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare,3,10,Hammond,719,1974,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,pembroke
1050,685906723014619143,2016-01-09 19:31:20 +0000,This is Olive. He's stuck in a sleeve. 9/10 damn it Olive,9,10,Olive,3249,8156,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,siberian husky
1051,685667379192414208,2016-01-09 03:40:16 +0000,This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper,9,10,Marty,649,2532,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,irish setter
1053,685641971164143616,2016-01-09 01:59:19 +0000,This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10,7,10,Otis,868,3166,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,cardigan
1059,685268753634967552,2016-01-08 01:16:17 +0000,This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10,10,10,Hubertson,1345,3366,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,labrador retriever
1060,685198997565345792,2016-01-07 20:39:06 +0000,This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10,11,10,Alfie,749,2512,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,golden retriever
1062,684940049151070208,2016-01-07 03:30:07 +0000,This is Oreo. She's a photographer and a model. Living a double pupple life. 12/10 such talent much cute would pet,12,10,Oreo,1165,3476,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,rottweiler
1065,684902183876321280,2016-01-07 00:59:40 +0000,This is Perry. He's an Augustus Gloopster. Very condescending. Makes up for it with the sneaky tongue slip. 11/10,11,10,Perry,599,2023,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,greater swiss mountain dog
1071,684567543613382656,2016-01-06 02:49:55 +0000,This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog,4,10,Bobby,1390,3262,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,flat-coated retriever
1073,684460069371654144,2016-01-05 19:42:51 +0000,This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph,10,10,Jeph,618,2140,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,beagle
1074,684241637099323392,2016-01-05 05:14:53 +0000,This is Obi. He got camera shy. 12/10,12,10,Obi,3669,8861,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,pekinese
1077,684177701129875456,2016-01-05 01:00:50 +0000,This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower,10,10,Kulet,751,2181,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,bull mastiff
1078,684147889187209216,2016-01-04 23:02:22 +0000,This is Sweets the English Bulldog. Waves back to other bikers. 12/10 just a fantastic friendly pupper,12,10,Sweets,1666,3222,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,golden retriever
1082,683849932751646720,2016-01-04 03:18:23 +0000,This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable,5,10,Jiminy,1099,2840,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,norwegian elkhound
1086,683498322573824003,2016-01-03 04:01:13 +0000,This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin,11,10,Griffin,1070,3418,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,samoyed
1093,683111407806746624,2016-01-02 02:23:45 +0000,This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year,10,10,Larry,1021,3686,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,golden retriever
1095,683030066213818368,2016-01-01 21:00:32 +0000,This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10,10,10,Lulu,810,2331,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,german shepherd
1096,682962037429899265,2016-01-01 16:30:13 +0000,This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10,10,10,Darrel,18679,40122,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,border collie
1102,682406705142087680,2015-12-31 03:43:31 +0000,This is Patrick. He's a bigass pupper. 7/10,7,10,Patrick,1976,8201,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,malamute
1103,682393905736888321,2015-12-31 02:52:40 +0000,This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary,11,10,Kreg,758,2399,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,dishwasher
1105,682303737705140231,2015-12-30 20:54:22 +0000,This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup,9,10,Todo,1114,3337,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,saluki
1107,682242692827447297,2015-12-30 16:51:48 +0000,This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10,11,10,Samson,1323,3515,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,tibetan mastiff
1109,682059653698686977,2015-12-30 04:44:28 +0000,This is Tess. Her main passions are shelves and baking too many cookies. 11/10,11,10,Tess,1886,5371,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice bear
1111,682032003584274432,2015-12-30 02:54:35 +0000,This is Ulysses. He likes holding hands and his eyes are magic. 11/10,11,10,Ulysses,2255,7125,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,curly-coated retriever
1113,681981167097122816,2015-12-29 23:32:35 +0000,This is Jimothy. He's a Trinidad Poliwhirl. Father was a velociraptor. Exceptionally unamused. 12/10 would adopt,12,10,Jimothy,1144,2994,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,golden retriever
1116,681654059175129088,2015-12-29 01:52:46 +0000,This is Toffee. He's a happy pupper. Appears dangerously fluffy. Extraordinarily spherical. 12/10 would pet firmly,12,10,Toffee,1029,2861,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,chihuahua
1118,681579835668455424,2015-12-28 20:57:50 +0000,This is Apollo. He thought you weren't coming back so he had a mental breakdown. 8/10 we've all been there,8,10,Apollo,1461,3839,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard poodle
1119,681339448655802368,2015-12-28 05:02:37 +0000,This is Asher. He's not wearing a seatbelt or keeping both paws on the wheel. Absolute menace on the roadways. 9/10,9,10,Asher,4524,10057,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,standard poodle
1120,681320187870711809,2015-12-28 03:46:05 +0000,This is Glacier. He's a very happy pup. Loves to sing in the sunlight. 11/10,11,10,Glacier,848,2885,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,border terrier
1121,681302363064414209,2015-12-28 02:35:15 +0000,This is Chuck. He's a neat dog. Very flexible. Trapped in a glass case of emotion. Devastatingly unfluffy 3/10,3,10,Chuck,2041,4271,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,rottweiler
1123,681242418453299201,2015-12-27 22:37:04 +0000,This is Champ. He's being sacrificed to the Aztec sun god Huitzilopochtli. So sad. 10/10 Champ doesn't deserve this,10,10,Champ,609,1616,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,american staffordshire terrier
1124,681193455364796417,2015-12-27 19:22:30 +0000,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10,11,10,Aspen,1658,4016,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,gordon setter
1126,680959110691590145,2015-12-27 03:51:18 +0000,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it,9,10,Ozzie,2218,4927,https://pbs.twimg.com/media/C2OtWr0VQAEnS9r.jpg,west highland white terrier
1127,680940246314430465,2015-12-27 02:36:20 +0000,This is Alice. She's an idiot. 4/10,4,10,Alice,1193,3483,https://pbs.twimg.com/media/C2PjgjQXcAAc4Uu.jpg,golden retriever
1130,680889648562991104,2015-12-26 23:15:17 +0000,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup,9,10,Cheesy,410,1914,https://pbs.twimg.com/ext_tw_video_thumb/821149477142556673/pu/img/88_DV098c60pC5AA.jpg,german shepherd
1131,680836378243002368,2015-12-26 19:43:36 +0000,This is Ellie. She's secretly ferocious. 12/10 very deadly pupper,12,10,Ellie,1491,3720,https://pbs.twimg.com/ext_tw_video_thumb/821407155391725568/pu/img/AJC07gFJDDBuwNTD.jpg,irish setter
1135,680609293079592961,2015-12-26 04:41:15 +0000,This is Brody. That is his chair. He loves his chair. Never leaves it. 9/10 might be stuck actually,9,10,Brody,798,2852,https://pbs.twimg.com/media/C2ftAxnWIAEUdAR.jpg,golden retriever
1136,680583894916304897,2015-12-26 03:00:19 +0000,This is Penny. Her tennis ball slowly rolled down her cone and into the pool. 8/10 bad things happen to good puppers,8,10,Penny,1491,3891,https://pbs.twimg.com/media/C2kzTGxWEAEOpPL.jpg,samoyed
1139,680473011644985345,2015-12-25 19:39:43 +0000,"This is Hector. He thinks he's a hammer. Silly Hector. You're a pupper, not a hammer. 10/10",10,10,Hector,833,2739,https://pbs.twimg.com/media/C2p_wQyXEAELtvS.jpg,cocker spaniel
1141,680221482581123072,2015-12-25 03:00:14 +0000,This is CeCe. She's patiently waiting for Santa. 10/10,10,10,Ce,323,1573,https://pbs.twimg.com/media/C2tiAzGXgAIFdqi.jpg,malinois
1142,680206703334408192,2015-12-25 02:01:30 +0000,I hope everyone enjoys this picture as much as I do. This is Toby. 12/10,12,10,Toby,1304,3068,https://pbs.twimg.com/media/C2tugXLXgAArJO4.jpg,lakeland terrier
1145,680130881361686529,2015-12-24 21:00:12 +0000,This is Reggie. His Santa hat is a little big. 10/10 he's still having fun,10,10,Reggie,1060,2484,https://pbs.twimg.com/media/C25d3nkXEAAFBUN.jpg,cairn
1146,680115823365742593,2015-12-24 20:00:22 +0000,This is Ozzy. He woke up 2 minutes before he had to be ready for the Christmas party. 9/10 classic Ozzy,9,10,Ozzy,1016,2930,https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg,schipperke
1150,679872969355714560,2015-12-24 03:55:21 +0000,This is Rocco. He's in a very intense game of freeze tag. Currently waiting to be unfrozen 10/10,10,10,Rocco,737,2334,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,eskimo dog
1152,679854723806179328,2015-12-24 02:42:51 +0000,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly,7,10,Bruce,1375,3106,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,rottweiler
1153,679844490799091713,2015-12-24 02:02:12 +0000,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10,10,10,Willie,870,2562,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,great pyrenees
1155,679729593985699840,2015-12-23 18:25:38 +0000,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10,8,10,Hunter,919,2330,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,french bulldog
1156,679722016581222400,2015-12-23 17:55:32 +0000,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10,8,10,Mike,528,1789,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,german shepherd
1160,679503373272485890,2015-12-23 03:26:43 +0000,This is Dwight. He's a pointy pupper. Very docile. Attracts marshmallows. Hurts to pet but definitely worth it 8/10,8,10,Dwight,1652,3430,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,great dane
1161,679475951516934144,2015-12-23 01:37:45 +0000,This is Evy. She doesn't want to be a Koala. 9/10,9,10,Evy,713,2264,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,golden retriever
1164,679158373988876288,2015-12-22 04:35:49 +0000,This is Rubio. He has too much skin. 11/10,11,10,Rubio,9027,23229,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,german shepherd
1167,679062614270468097,2015-12-21 22:15:18 +0000,This is Chompsky. He lives up to his name. 11/10,11,10,Chompsky,9153,18464,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,american staffordshire terrier
1169,679001094530465792,2015-12-21 18:10:50 +0000,This is Rascal. He's paddling an imaginary canoe. 11/10,11,10,Rascal,1363,3041,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,weimaraner
1171,678774928607469569,2015-12-21 03:12:08 +0000,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10,11,10,Tug,1024,2997,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,boxer
1172,678767140346941444,2015-12-21 02:41:11 +0000,This is Mia. She makes awful decisions. 8/10,8,10,Mia,1532,3810,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,golden retriever
1174,678755239630127104,2015-12-21 01:53:54 +0000,This is Dash. He didn't think the water would be that cold. Damn it Dash it's December. Think a little. 10/10,10,10,Dash,3684,7693,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,labrador retriever
1180,678424312106393600,2015-12-20 03:58:55 +0000,This is Crystal. She's a shitty fireman. No sense of urgency. People could be dying Crystal. 2/10 just irresponsible,2,10,Crystal,2835,5836,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,kuvasz
1184,678389028614488064,2015-12-20 01:38:42 +0000,"This is Bella. She just learned that her final grade in chem was a 92.49 
poor pupper 11/10",11,10,Bella,464,2004,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,old english sheepdog
1185,678380236862578688,2015-12-20 01:03:46 +0000,This is Crumpet. He underestimated the snow. Quickly retreating. 10/10,10,10,Crumpet,1000,2617,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,chihuahua
1187,678334497360859136,2015-12-19 22:02:01 +0000,This is Rosie. She has a snazzy bow tie and a fin for a tail. Probably super fast underwater. Cool socks 10/10,10,10,Rosie,297,1402,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,pembroke
1189,678255464182861824,2015-12-19 16:47:58 +0000,This is Jessifer. She is a Bismoth Teriyaki. Flowers being attacked by hurricanes on bandana (rad). 9/10 stellar pup,9,10,Jessifer,412,1701,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,pomeranian
1190,678021115718029313,2015-12-19 01:16:45 +0000,This is Reese. He likes holding hands. 12/10,12,10,Reese,7042,14796,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,miniature pinscher
1191,677961670166224897,2015-12-18 21:20:32 +0000,This is Izzy. She's showing off the dance moves she's been working on. 11/10 I guess hard work pays off,11,10,Izzy,1852,3653,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,afghan hound
1195,677700003327029250,2015-12-18 04:00:46 +0000,This is Ralph. He's an interpretive dancer. 10/10,10,10,Ralph,1592,3640,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,eskimo dog
1196,677698403548192770,2015-12-18 03:54:25 +0000,This is Sadie. She got her holidays confused. 9/10 damn it Sadie,9,10,Sadie,356,1313,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,cardigan
1200,677573743309385728,2015-12-17 19:39:03 +0000,This is Sandy. He's sexually confused. Thinks he's a pigeon. Also an All-American cheese catcher. 10/10 so petable,10,10,Sandy,809,2285,https://pbs.twimg.com/media/C5H6jmgW8AAevqq.jpg,west highland white terrier
1206,677328882937298944,2015-12-17 03:26:04 +0000,This is Derek. All the dogs adore Derek. He's a great guy. 10/10 really solid pup,10,10,Derek,1659,3887,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,border terrier
1209,676975532580409345,2015-12-16 04:01:59 +0000,This is Cooper. He doesn't know how cheese works. Likes the way it feels on his face. Cheeky tongue slip. 11/10,11,10,Cooper,1181,2968,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,staffordshire bullterrier
1211,676949632774234114,2015-12-16 02:19:04 +0000,This is Tyrus. He's a Speckled Centennial Ticonderoga. Terrified of floating red ball. Nifty bandana. 8/10 v petable,8,10,Tyrus,440,1388,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,borzoi
1220,676603393314578432,2015-12-15 03:23:14 +0000,This is Godzilla pupper. He had a ruff childhood &amp; now deflects that pain outward by terrorizing cities. Tragic 9/10,9,10,Godzilla,432,1253,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,border terrier
1228,676219687039057920,2015-12-14 01:58:31 +0000,This is Kenneth. He's stuck in a bubble. 10/10 hang in there Kenneth,10,10,Kenneth,34062,79053,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,ice bear
1229,676215927814406144,2015-12-14 01:43:35 +0000,This is Herm. He just wants to be like the other dogs. Sneaky tongue slip. Super fuzzy. 9/10 would cuddle firmly,9,10,Herm,648,1853,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,chow
1231,676146341966438401,2015-12-13 21:07:04 +0000,This is Bert. He likes flowers. 10/10,10,10,Bert,730,2051,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,pembroke
1236,675891555769696257,2015-12-13 04:14:39 +0000,This is Donny. He's summoning the demon monster Babadook. 6/10 Donny please no that won't be a good time for anyone,6,10,Donny,957,2269,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,labrador retriever
1239,675845657354215424,2015-12-13 01:12:15 +0000,"This is Pepper. She's not fully comfortable riding her imaginary bike yet. 10/10 don't worry pupper, it gets easier",10,10,Pepper,982,2438,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,irish water spaniel
1242,675798442703122432,2015-12-12 22:04:39 +0000,This is Bernie. He just touched a boob for the first time. 10/10,10,10,Bernie,3713,10930,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,samoyed
1245,675710890956750848,2015-12-12 16:16:45 +0000,This is Lenny. He was just told that he couldn't explore the fish tank. 12/10 smh all that work for nothing,12,10,Lenny,910,2014,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,golden retriever
1247,675531475945709568,2015-12-12 04:23:49 +0000,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently,10,10,Ellie,424,1250,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,airedale
1264,674800520222154752,2015-12-10 03:59:15 +0000,This is Tedders. He broke his leg saving babies from the Pompeii eruption. 11/10 where's his Purple Heart? @POTUS,11,10,Tedders,936,3181,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,miniature pinscher
1268,674774481756377088,2015-12-10 02:15:47 +0000,This is Superpup. His head isn't proportional to his body. Has yet to serve any justice. 11/10 maybe one day pupper,11,10,Superpup,525,1195,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,pembroke
1272,674743008475090944,2015-12-10 00:10:43 +0000,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie,10,10,Sophie,596,1481,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,boston bull
1277,674664755118911488,2015-12-09 18:59:46 +0000,This is Rodman. He's getting destroyed by the surfs. Valiant effort though. 10/10 better than most puppers probably,10,10,Rodman,274,978,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,golden retriever
1281,674468880899788800,2015-12-09 06:01:26 +0000,This is Louis. He thinks he's flying. 13/10 this is a legendary pup,13,10,Louis,2237,6561,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,labrador retriever
1283,674416750885273600,2015-12-09 02:34:18 +0000,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow,10,10,Jonah,152,719,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,bedlington terrier
1284,674410619106390016,2015-12-09 02:09:56 +0000,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny,10,10,Lenny,510,1264,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,cardigan
1286,674318007229923329,2015-12-08 20:01:55 +0000,This is Lennon. He's in quite the predicament. 8/10 hang in there pupper,8,10,Lennon,562,1487,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,cardigan
1288,674291837063053312,2015-12-08 18:17:56 +0000,This is Kenny. He just wants to be included in the happenings. 11/10,11,10,Kenny,6408,15589,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,chow
1289,674269164442398721,2015-12-08 16:47:50 +0000,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10",8,10,Bob,249,944,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,basset
1290,674265582246694913,2015-12-08 16:33:36 +0000,This is Henry. He's a shit dog. Short pointy ears. Leaves trail of pee. Not fluffy. Doesn't come when called. 2/10,2,10,Henry,917,1728,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,australian terrier
1291,674262580978937856,2015-12-08 16:21:41 +0000,This is Gus. He's super stoked about being an elephant. Couldn't be happier. 9/10 for elephant pupper,9,10,Gus,493,1362,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,french bulldog
1295,674053186244734976,2015-12-08 02:29:37 +0000,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10",10,10,Stanley,1413,3514,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,golden retriever
1296,674051556661161984,2015-12-08 02:23:09 +0000,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy,10,10,Lucy,523,1536,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,bull mastiff
1298,674038233588723717,2015-12-08 01:30:12 +0000,This is Kaiya. She's an aspiring shoe model. 12/10 follow your dreams pupper,12,10,Kaiya,447,1158,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,chesapeake bay retriever
1301,674019345211760640,2015-12-08 00:15:09 +0000,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup,10,10,Acro,332,1194,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,french bulldog
1305,673919437611909120,2015-12-07 17:38:09 +0000,This is Obie. He is on guard watching for evildoers from the comfort of his pumpkin. Very brave pupper. 11/10,11,10,Obie,392,1232,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,eskimo dog
1310,673708611235921920,2015-12-07 03:40:24 +0000,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her,12,10,Riley,312,1124,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,chihuahua
1311,673707060090052608,2015-12-07 03:34:14 +0000,This is Raymond. He's absolutely terrified of floating tennis ball. 10/10 it'll be ok pupper,10,10,Raymond,427,1164,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,pembroke
